"legacy_path","canonical_path","hash","bytes","kind","replacement_type","poster_path","video_webm_path","video_mp4_path","backup_path","preserve_original_in_repo","referenced","included_in_live_site"
"apps/audioPlayer2.swf","/assets/vendor/weebly-site/apps/audioPlayer2.swf","66CDB44331250601A1DEF81D72EE96B5F44462F1A85FCA5CC49560DAC351E408","10816","site-vendor","same","","","","","False","False","True"
"files/main_style.css","/assets/vendor/weebly-site/files/main_style.css","DE845F48AE490D59D0F353A9BBA6925B1721AC8D9833F07EEE794700E7079FDA","30133","site-vendor","same","","","","","False","True","True"
"files/theme/files/custom.js","/assets/vendor/weebly-site/files/theme/files/custom.js","C057541328F3E6FCEE23C1EC11A2D1D57DC8450E5AD366D56D41DF4202955765","3233","site-vendor","same","","","","","False","True","True"
"files/theme/files/images/blue_icons.png","/assets/vendor/weebly-site/files/theme/files/images/blue_icons.png","0E9F85FA07293A3D4A6F27E0505865010F95940AFC1025095A3AF5E430A7F2C5","6657","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/default_header.jpg","/assets/vendor/weebly-site/files/theme/files/images/default_header.jpg","C68135924A0A9205D68CBCBDCE0E4E5B0EA2816FE143C4C9DD08684E07040A64","231933","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/default_icons.png","/assets/vendor/weebly-site/files/theme/files/images/default_icons.png","2A4A263236688978C8BEC3466CC4D1733468499DC3207270DF67BB3BCE629F8B","26917","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/downarrow.png","/assets/vendor/weebly-site/files/theme/files/images/downarrow.png","CD06EB4C721279AE42FED22C15D4129D662CAA84A1CA027DC49CF2E580F9DCC7","1079","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/green_icons.png","/assets/vendor/weebly-site/files/theme/files/images/green_icons.png","06E1889CA28FB58E8ADA92F3F0D3839D258F9BE7B7902A0BECD7DDE20C3D7565","20759","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/orange_icons.png","/assets/vendor/weebly-site/files/theme/files/images/orange_icons.png","75BABB2C655E3E6907562B3403688ACDCC6BE4BBA3D4A9868DF592240C442F40","20629","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/pink_icons.png","/assets/vendor/weebly-site/files/theme/files/images/pink_icons.png","5580D549E947B8574873CC619FC5042962F39F69E694B4625B273F552ED50A0B","20631","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/red_icons.png","/assets/vendor/weebly-site/files/theme/files/images/red_icons.png","AACB6254796B1AABC7C21443C37A1B0E5A4CC5DFD73EC93BC5979F38036E07D0","20746","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/social_icons.png","/assets/vendor/weebly-site/files/theme/files/images/social_icons.png","F682858CA99E08F2E63AD2B3864145C6361EF6FFD4F7100AB26990792FA87E16","29292","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/teal_icons.png","/assets/vendor/weebly-site/files/theme/files/images/teal_icons.png","097F8639CBA9758DDCFBCDA6F7DF25C91CE8197C9890500894752C2002735818","20760","site-vendor","same","","","","","False","False","True"
"files/theme/files/images/yellow_icons.png","/assets/vendor/weebly-site/files/theme/files/images/yellow_icons.png","9344008A8DE5A4721CB595E33F490300768CAF46D95D419320AB4D3004F8DA14","6668","site-vendor","same","","","","","False","False","True"
"files/theme/files/manifest.json","/assets/vendor/weebly-site/files/theme/files/manifest.json","9A3826971CBFE3F3612592A5867792D32941550C093B6BE32E7602EE1B723195","1336","site-vendor","same","","","","","False","False","True"
"files/theme/files/mobile.js","/assets/vendor/weebly-site/files/theme/files/mobile.js","52FCE566223A538D2037CD7F8EE707362452D0E935D018F857322F10C4446E64","10411","site-vendor","same","","","","","False","True","True"
"files/theme/files/plugins.js","/assets/vendor/weebly-site/files/theme/files/plugins.js","6EE5FF05679A26A9027CBB63CADEE08104FA248A93D3582A333A5D134C25460B","84797","site-vendor","same","","","","","False","True","True"
"files/theme/files/untitled1","/assets/vendor/weebly-site/files/theme/files/untitled1","4D7808513015D8367C53C5609F82445609FEE115F4325553D342BA3EEE33994D","22","site-vendor","same","","","","","False","False","True"
"uploads/9/1/6/0/91600416/1_orig.gif","/media/images/alius-eventbanner-template-jc-nr04-2.gif","3DB0E762FFE276FB4CD08A382821318FC13D03FABB7CCBC58555E77EC9B50A11","391091","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/11d-asc_1.png","/media/images/11d-asc-2.png","C97F7D613FB6299472BE6A23E53817E114E2A39CEDDB9FD74FA01F4310BB298B","235269","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/11d-asc_2.png","/media/images/11d-asc-2.png","C97F7D613FB6299472BE6A23E53817E114E2A39CEDDB9FD74FA01F4310BB298B","235269","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/13901414-548004405402938-2065548624124371185-n_1.jpg","/media/images/13901414-548004405402938-2065548624124371185-n-1.jpg","7C9C1063102BB7287CD9BCFA9CF44BF57F8FCBC8533828E09FDC4DAF2FB25F6B","20300","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/13901414-548004405402938-2065548624124371185-n_1_orig.jpg","/media/images/13901414-548004405402938-2065548624124371185-n-1.jpg","7C9C1063102BB7287CD9BCFA9CF44BF57F8FCBC8533828E09FDC4DAF2FB25F6B","20300","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/13901414-548004405402938-2065548624124371185-n_2.jpg","/media/images/13901414-548004405402938-2065548624124371185-n-1.jpg","7C9C1063102BB7287CD9BCFA9CF44BF57F8FCBC8533828E09FDC4DAF2FB25F6B","20300","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/13901414-548004405402938-2065548624124371185-n_2_orig.jpg","/media/images/13901414-548004405402938-2065548624124371185-n-1.jpg","7C9C1063102BB7287CD9BCFA9CF44BF57F8FCBC8533828E09FDC4DAF2FB25F6B","20300","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/13901414-548004405402938-2065548624124371185-n_3.jpg","/media/images/13901414-548004405402938-2065548624124371185-n-1.jpg","7C9C1063102BB7287CD9BCFA9CF44BF57F8FCBC8533828E09FDC4DAF2FB25F6B","20300","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/13901414-548004405402938-2065548624124371185-n_3_orig.jpg","/media/images/13901414-548004405402938-2065548624124371185-n-1.jpg","7C9C1063102BB7287CD9BCFA9CF44BF57F8FCBC8533828E09FDC4DAF2FB25F6B","20300","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479313020.png","","4159384C7D4D576FDD60D3E6CB3F1F6AC4232FFCC62E0EC55A0E38A63E82ADE5","93308","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/1479997848_10.png","/media/images/1479997848-13.png","983EA70EAF23753EDBEF474FD8A5C1AEE670DF1290EB9F48B30BA7A07A967486","140447","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/1479997848_13.png","/media/images/1479997848-13.png","983EA70EAF23753EDBEF474FD8A5C1AEE670DF1290EB9F48B30BA7A07A967486","140447","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848_14.png","/media/images/1479997848-13.png","983EA70EAF23753EDBEF474FD8A5C1AEE670DF1290EB9F48B30BA7A07A967486","140447","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848-11.png","/media/images/1479997848-11.png","DABDE9D182256CABF59BE2A541A38499283C187C40161CE9145722071F8F0B68","86192","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848-11_1.png","/media/images/1479997848-11.png","DABDE9D182256CABF59BE2A541A38499283C187C40161CE9145722071F8F0B68","86192","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848-11_1_orig.png","/media/images/1479997848-11.png","DABDE9D182256CABF59BE2A541A38499283C187C40161CE9145722071F8F0B68","86192","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848-11_2.png","/media/images/1479997848-11.png","DABDE9D182256CABF59BE2A541A38499283C187C40161CE9145722071F8F0B68","86192","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848-11_2_orig.png","/media/images/1479997848-11.png","DABDE9D182256CABF59BE2A541A38499283C187C40161CE9145722071F8F0B68","86192","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479997848-11_orig.png","/media/images/1479997848-11.png","DABDE9D182256CABF59BE2A541A38499283C187C40161CE9145722071F8F0B68","86192","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1479998414.png","","E92B6588B58D38E612D8899909E3F512920124A6A5006987120D66D4C14BB5A5","104777","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/1516895618013-2_10.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_11.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_12.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_14.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_16.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_2.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_3.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_4.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_5.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_6.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_9.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1516895618013-2_orig.jpeg","/media/images/1516895618013-2-2.jpeg","3BB166E07BAB31C5851CE2B2BD4C96F5B577A9324AB246291F14E67547484FDC","10405","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/171681742527888587-2_1.png","/media/images/171681742527888587-2-orig.png","2451EDB9AB4D42C5A6622040287DE59074F09BE9046FEB202DD74B7D447E3B62","920316","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/171681742527888587-2_2.png","/media/images/171681742527888587-2-orig.png","2451EDB9AB4D42C5A6622040287DE59074F09BE9046FEB202DD74B7D447E3B62","920316","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/171681742527888587-2_orig.png","/media/images/171681742527888587-2-orig.png","2451EDB9AB4D42C5A6622040287DE59074F09BE9046FEB202DD74B7D447E3B62","920316","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1718307750364_1.jpg","/media/images/1718307750364-3.jpg","42B32185785C3230C229CAB5B0A64152384848BD9BF9A326B30CCF1C0200265A","11134","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/1718307750364_3.jpg","/media/images/1718307750364-3.jpg","42B32185785C3230C229CAB5B0A64152384848BD9BF9A326B30CCF1C0200265A","11134","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1718307750364_4.jpg","/media/images/1718307750364-3.jpg","42B32185785C3230C229CAB5B0A64152384848BD9BF9A326B30CCF1C0200265A","11134","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/1718307750364_orig.jpg","/media/images/1718307750364-3.jpg","42B32185785C3230C229CAB5B0A64152384848BD9BF9A326B30CCF1C0200265A","11134","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/173998012873975340_2.png","/media/images/173998012873975340-2.png","5FAF9A012FBB1FE8D7515D833A9992F8F1AB4D9EAFA71936EB5C18B88E1C126C","391714","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/174135311286243396_2.png","/media/images/174135311286243396-2.png","8C22B84323C1F99ECB7A93F55FD2224415A1D989571DAAC5C8ACEA0B2FB5DA80","161499","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/174135311286243396-1_orig.png","","CB16B6FB7700735ED8603F69BF599FD546114CC421352F3386D04759E4E03ED5","38522","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/174196685914705463_1.png","/media/images/174196685914705463-1.png","196E8A4D3A9886F663D9E869C0EDF3AE4580EAAC0ABA05C16DE96C7A19B41941","892198","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/174196685914705463_orig.png","/media/images/174196685914705463-1.png","196E8A4D3A9886F663D9E869C0EDF3AE4580EAAC0ABA05C16DE96C7A19B41941","892198","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/174247602451066067_orig.png","","D11DD5E56A3363DF6806CA414D26CA99DB9B1FBBFCF8A6FE869EC4AD85DDDDE7","33490","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/174247602451066067-7_orig.png","/media/images/174247602451066067-7-orig.png","DCDF4972A6C8AFFD5B9871E111C7F9CCF91B786619648D535FE63CEA424C06FD","888288","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/174247602451066067-8_orig.png","","BD36B15A4EDF55D77248799C627266A60B883923E0445CE9CE963D90D749208B","815281","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/174299951787553162-2_1.png","/media/images/174299951787553162-2-orig.png","F375948E231F2EB7AA34CD77D0862D71397F328D1AEF4F3ADBB0CEA7341F7408","964981","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/174299951787553162-2_orig.png","/media/images/174299951787553162-2-orig.png","F375948E231F2EB7AA34CD77D0862D71397F328D1AEF4F3ADBB0CEA7341F7408","964981","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/175094168974928682_1.png","/media/images/175094168974928682-3.png","7B2AEC20BCE69F3ED8569D5BF1AB799593FE30E73D9184BCF78F682EBABE3CFE","271139","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/175094168974928682_3.png","/media/images/175094168974928682-3.png","7B2AEC20BCE69F3ED8569D5BF1AB799593FE30E73D9184BCF78F682EBABE3CFE","271139","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/175094168974928682_orig.png","/media/images/175094168974928682-3.png","7B2AEC20BCE69F3ED8569D5BF1AB799593FE30E73D9184BCF78F682EBABE3CFE","271139","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/175131726341824323_orig.png","","A6A23C31465EB24305BEBEAE0B9F22F6F18DDA3C9C37D9B5EB459A1AF08CDB85","2360052","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/17515524289209725_orig.png","/media/images/17515524289209725-orig.png","4454E0349F4DC841DA1A5FC26D39F712C6B069AF7C8EFD7BBA779E9BDBFFBE09","686649","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/17515524289209725-1_orig.png","","7A02C7D34E260B5812E7413467C1FA6A8413BB5FA29CE67EB98A0585B8C1DE62","836318","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/175320762717901005_orig.png","/media/images/175320762717901005-orig.png","C4844E46F1678ACD5D320749D19B25253F1EEBD76C289599592073652DD82A56","925858","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/175320762717901005-2_orig.png","/media/images/175320762717901005-2-orig.png","8CF08CF340FDDD8AC9DC3B1B578636CC271BAF1606D65951F798C84EB05E29F8","333699","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/175320762717901005-3_orig.png","/media/images/175320762717901005-3-orig.png","F1DB4E1C7EC9BD5CA9A0041417D21FCA75650569AED983BD82CB51750CA49E48","427839","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/175320762717901005-4_orig.png","/media/images/175320762717901005-4-orig.png","A2D3C65B2A66548CA127D8AF45F8C00AE274422E735B8B25314AB656BF3CEC75","2056336","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_10.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_11.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_12.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_13.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_15.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_16.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_17.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_18.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_20.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_22.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_6.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_7.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/2016-05-26-a-scholar_9.jpg","/media/images/2016-05-26-a-scholar-7.jpg","1C4CD611FDC13AAD07347CE8C6C9F986AC170B7E130CA766D410B0AE36BD9B4B","44329","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_1.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_10.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_12.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_2.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_3.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_5.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_6.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_7.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_8.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/240321-dm-charlottemartial-140-photoroom1_orig.jpg","/media/images/240321-dm-charlottemartial-140-photoroom1-1.jpg","20BDB6A4E4B9D4F17AFAEE6A09D587DD0BE1B3F4ADA5327C0ABAF9134B8DE6BE","56162","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_1.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","same","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_10.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_12.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_2.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_3.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_5.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_6.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_7.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_8.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n_orig.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","True","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n-orig_2.jpg","/media/images/293757246-10217187236033323-3017171785644245039-n-1.jpg","9A23C0EE723247B38EBD053277DE860BD3A48F16461FEE213C74EDBA9A0EA47F","109556","image","deduped","","","","","False","False","True"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n-orig_3.jpg","","6C3C2456F752CB0156B5A5CEA07193EAB6C5BA1D2A88FD6ECE8526EB71048384","6425","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n-orig_4.jpg","","6C3C2456F752CB0156B5A5CEA07193EAB6C5BA1D2A88FD6ECE8526EB71048384","6425","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/293757246-10217187236033323-3017171785644245039-n-orig_orig.jpg","","6C3C2456F752CB0156B5A5CEA07193EAB6C5BA1D2A88FD6ECE8526EB71048384","6425","image","excluded-unreferenced","","","","","False","False","False"
"uploads/9/1/6/0/91600416/50720462-10156998651687436-9135200687594930176-n.jpg","/media/images/50720462-10156998651687436-9135200687594930176-n-1.jpg","32BDF6470198620460835BBC6D9137DBC3AA9C7151D74503DFCCA5DB7F2E3242","68876","image","deduped","","","","","False","False","True"
